,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,CDFF LN,Cardiff Property PLC/The,,,,,,,,,,100%,0%,$2.750,00,$  2.084,56,$    2.316,18,$      2.750,00,$  2.750,00,1.06%,0.76%,0.90%,1.63%,113.59%,118.31%,110%,,,,,,,NO,,,1.03%,0.75%,0.29%,0.01%,29
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,Cardiff Property PLC/The - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,1.01%,11/10/2017,,,,,,,,,,$    2.316,18,-16%,0.76%,$  2.750,00,$   1.500,00,$       1.287,50,$   1.350,00,0.75%,1.01%,0.91%,0.76%,0.00%,0.00%,-15%,,,,5Y CAGR,3.36%,,Cardiff Property PLC/The - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,4.44%,,Cardiff Property PLC/The - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Cardiff Property PLC/The - Rating: 100% - Upside: 0%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2022,3/9/2022,2.100,00,,,,,,,,,,0.90%,2.100,00,19.00,2.488,10,1.886,03,2.095,59,36%,18%,0.76%,1.01%,1.00%,30.95%,30.95%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/10/2022,2.100,00,,,,,,,,,,0.90%,2.100,00,19.00,2.488,10,1.886,03,2.095,59,36%,18%,0.76%,1.01%,1.00%,30.95%,30.95%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/11/2022,2.100,00,,,,,,,,,,0.90%,2.100,00,19.00,2.488,10,1.886,03,2.095,59,36%,18%,0.76%,1.01%,1.00%,30.95%,30.95%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/14/2022,2.100,00,,,,,,,,,,0.90%,2.100,00,19.00,2.488,10,1.886,03,2.095,59,36%,18%,0.76%,1.01%,1.00%,30.95%,30.95%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/15/2022,2.100,00,,,,,,,,,,0.90%,2.100,00,19.00,2.488,10,1.886,03,2.095,59,36%,18%,0.76%,1.01%,1.00%,30.95%,30.95%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/16/2022,2.100,00,,,,,,,,,,0.90%,2.100,00,19.00,2.488,10,1.886,03,2.095,59,36%,18%,0.76%,1.01%,1.00%,30.95%,30.95%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/17/2022,2.100,00,,,,,,,,,,0.90%,2.100,00,19.00,2.488,10,1.886,03,2.095,59,36%,18%,0.76%,1.01%,1.00%,30.95%,30.95%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/18/2022,2.100,00,,,,,,,,,,0.90%,2.100,00,19.00,2.488,10,1.886,03,2.095,59,36%,18%,0.76%,1.01%,1.00%,30.95%,30.95%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/21/2022,2.100,00,,,,,,,,,,0.90%,2.100,00,19.00,2.488,10,1.886,03,2.095,59,36%,18%,0.76%,1.01%,1.00%,30.95%,30.95%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/22/2022,2.100,00,,,,,,,,,,0.90%,2.100,00,19.00,2.488,10,1.886,03,2.095,59,36%,18%,0.76%,1.01%,1.00%,30.95%,30.95%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/23/2022,2.100,00,,,,,,,,,,0.90%,2.100,00,19.00,2.488,10,1.886,03,2.095,59,36%,18%,0.76%,1.01%,1.00%,30.95%,30.95%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/24/2022,2.100,00,,,,,,,,,,0.90%,2.100,00,19.00,2.488,10,1.886,03,2.095,59,36%,18%,0.76%,1.01%,1.00%,30.95%,30.95%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/25/2022,2.100,00,,,,,,,,,,0.90%,2.100,00,19.00,2.488,10,1.886,03,2.095,59,36%,18%,0.76%,1.01%,1.00%,30.95%,30.95%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/28/2022,2.100,00,,,,,,,,,,0.90%,2.100,00,19.00,2.488,10,1.886,03,2.095,59,36%,18%,0.76%,1.01%,1.00%,30.95%,30.95%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/29/2022,2.100,00,,,,,,,,,,0.90%,2.100,00,19.00,2.488,10,1.886,03,2.095,59,36%,18%,0.76%,1.01%,1.00%,30.95%,30.95%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/30/2022,2.100,00,,,,,,,,,,0.90%,2.100,00,19.00,2.488,10,1.886,03,2.095,59,36%,18%,0.76%,1.01%,1.00%,30.95%,30.95%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/31/2022,2.100,00,,,,,,,,,,0.90%,2.100,00,19.00,2.488,10,1.886,03,2.095,59,36%,18%,0.76%,1.01%,1.00%,30.95%,30.95%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/1/2022,2.100,00,,,,,,,,,,0.90%,2.100,00,19.00,2.488,10,1.886,03,2.095,59,36%,18%,0.76%,1.01%,1.00%,30.95%,30.95%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/4/2022,2.120,00,,,,,,,,,,0.90%,2.120,00,19.00,2.488,10,1.886,03,2.095,59,39%,17%,0.76%,1.01%,0.99%,29.72%,29.72%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/5/2022,2.130,00,,,,,,,,,,0.89%,2.130,00,19.00,2.488,10,1.886,03,2.095,59,41%,17%,0.76%,1.01%,0.99%,29.11%,29.11%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/6/2022,2.130,00,,,,,,,,,,0.89%,2.130,00,19.00,2.488,10,1.886,03,2.095,59,41%,17%,0.76%,1.01%,0.99%,29.11%,29.11%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/7/2022,2.130,00,,,,,,,,,,0.89%,2.130,00,19.00,2.488,10,1.886,03,2.095,59,41%,17%,0.76%,1.01%,0.99%,29.11%,29.11%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/8/2022,2.130,00,,,,,,,,,,0.89%,2.130,00,19.00,2.488,10,1.886,03,2.095,59,41%,17%,0.76%,1.01%,0.99%,29.11%,29.11%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/11/2022,2.130,00,,,,,,,,,,0.89%,2.130,00,19.00,2.488,10,1.886,03,2.095,59,41%,17%,0.76%,1.01%,0.99%,29.11%,29.11%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/12/2022,2.130,00,,,,,,,,,,0.89%,2.130,00,19.00,2.488,10,1.886,03,2.095,59,41%,17%,0.76%,1.01%,0.99%,29.11%,29.11%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/13/2022,2.130,00,,,,,,,,,,0.89%,2.130,00,19.00,2.488,10,1.886,03,2.095,59,41%,17%,0.76%,1.01%,0.99%,29.11%,29.11%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/14/2022,2.130,00,,,,,,,,,,0.89%,2.130,00,19.00,2.488,10,1.886,03,2.095,59,41%,17%,0.76%,1.01%,0.99%,29.11%,29.11%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/19/2022,2.130,00,,,,,,,,,,0.89%,2.130,00,19.00,2.488,10,1.886,03,2.095,59,41%,17%,0.76%,1.01%,0.99%,29.11%,29.11%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/20/2022,2.130,00,,,,,,,,,,0.89%,2.130,00,19.00,2.488,10,1.886,03,2.095,59,41%,17%,0.76%,1.01%,0.99%,29.11%,29.11%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/21/2022,2.130,00,,,,,,,,,,0.89%,2.130,00,19.00,2.488,10,1.886,03,2.095,59,41%,17%,0.76%,1.01%,0.99%,29.11%,29.11%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/22/2022,2.130,00,,,,,,,,,,0.89%,2.130,00,19.00,2.488,10,1.886,03,2.095,59,41%,17%,0.76%,1.01%,0.99%,29.11%,29.11%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/25/2022,2.130,00,,,,,,,,,,0.89%,2.130,00,19.00,2.488,10,1.886,03,2.095,59,41%,17%,0.76%,1.01%,0.99%,29.11%,29.11%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/26/2022,2.130,00,,,,,,,,,,0.89%,2.130,00,19.00,2.488,10,1.886,03,2.095,59,41%,17%,0.76%,1.01%,0.99%,29.11%,29.11%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/27/2022,2.130,00,,,,,,,,,,0.89%,2.130,00,19.00,2.488,10,1.886,03,2.095,59,41%,17%,0.76%,1.01%,0.99%,29.11%,29.11%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/28/2022,2.170,00,,,,,,,,,,0.88%,2.170,00,19.00,2.488,10,1.886,03,2.095,59,47%,15%,0.76%,1.01%,0.97%,26.73%,26.73%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/29/2022,2.170,00,,,,,,,,,,0.88%,2.170,00,19.00,2.488,10,1.886,03,2.095,59,47%,15%,0.76%,1.01%,0.97%,26.73%,26.73%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/2/2022,,,,,,,,,,,0.88%,2.170,00,19.00,2.488,10,1.886,03,2.095,59,47%,15%,0.76%,1.01%,0.97%,26.73%,26.73%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/3/2022,2.170,00,,,,,,,,,,0.88%,2.170,00,19.00,2.488,10,1.886,03,2.095,59,47%,15%,0.76%,1.01%,0.97%,26.73%,26.73%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/4/2022,2.170,00,,,,,,,,,,0.88%,2.170,00,19.00,2.488,10,1.886,03,2.095,59,47%,15%,0.76%,1.01%,0.97%,26.73%,26.73%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/5/2022,2.180,00,,,,,,,,,,0.87%,2.180,00,19.00,2.488,10,1.886,03,2.095,59,49%,14%,0.76%,1.01%,0.96%,26.15%,26.15%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/6/2022,2.180,00,,,,,,,,,,0.87%,2.180,00,19.00,2.488,10,1.886,03,2.095,59,49%,14%,0.76%,1.01%,0.96%,26.15%,26.15%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/9/2022,2.180,00,,,,,,,,,,0.87%,2.180,00,19.00,2.488,10,1.886,03,2.095,59,49%,14%,0.76%,1.01%,0.96%,26.15%,26.15%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/10/2022,2.180,00,,,,,,,,,,0.87%,2.180,00,19.00,2.488,10,1.886,03,2.095,59,49%,14%,0.76%,1.01%,0.96%,26.15%,26.15%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/11/2022,2.180,00,,,,,,,,,,0.87%,2.180,00,19.00,2.488,10,1.886,03,2.095,59,49%,14%,0.76%,1.01%,0.96%,26.15%,26.15%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/12/2022,2.180,00,,,,,,,,,,0.87%,2.180,00,19.00,2.488,10,1.886,03,2.095,59,49%,14%,0.76%,1.01%,0.96%,26.15%,26.15%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/13/2022,2.180,00,,,,,,,,,,0.87%,2.180,00,19.00,2.488,10,1.886,03,2.095,59,49%,14%,0.76%,1.01%,0.96%,26.15%,26.15%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/16/2022,2.180,00,,,,,,,,,,0.87%,2.180,00,19.00,2.488,10,1.886,03,2.095,59,49%,14%,0.76%,1.01%,0.96%,26.15%,26.15%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/17/2022,2.180,00,,,,,,,,,,0.87%,2.180,00,19.00,2.488,10,1.886,03,2.095,59,49%,14%,0.76%,1.01%,0.96%,26.15%,26.15%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/18/2022,2.180,00,,,,,,,,,,0.87%,2.180,00,19.00,2.488,10,1.886,03,2.095,59,49%,14%,0.76%,1.01%,0.96%,26.15%,26.15%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/19/2022,2.180,00,,,,,,,,,,0.87%,2.180,00,19.00,2.488,10,1.886,03,2.095,59,49%,14%,0.76%,1.01%,0.96%,26.15%,26.15%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/20/2022,2.180,00,,,,,,,,,,0.87%,2.180,00,19.00,2.488,10,1.886,03,2.095,59,49%,14%,0.76%,1.01%,0.96%,26.15%,26.15%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/23/2022,2.180,00,,,,,,,,,,0.87%,2.180,00,19.00,2.488,10,1.886,03,2.095,59,49%,14%,0.76%,1.01%,0.96%,26.15%,26.15%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/24/2022,2.340,00,,,,,,,,,,0.81%,2.340,00,19.00,2.488,10,1.886,03,2.095,59,75%,6%,0.76%,1.01%,0.90%,17.52%,17.52%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/25/2022,2.430,00,,,,,,,,,,0.78%,2.430,00,19.00,2.488,10,1.886,03,2.095,59,90%,2%,0.76%,1.01%,0.86%,13.17%,13.17%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/26/2022,2.430,00,,,,,,,,,,0.78%,2.430,00,19.00,2.488,10,1.886,03,2.095,59,90%,2%,0.76%,1.01%,0.86%,13.17%,13.17%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/27/2022,2.430,00,,,,,,,,,,0.78%,2.430,00,19.00,2.488,10,1.886,03,2.095,59,90%,2%,0.76%,1.01%,0.86%,13.17%,13.17%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/30/2022,2.430,00,,,,,,,,,,0.78%,2.430,00,19.00,2.488,10,1.886,03,2.095,59,90%,2%,0.76%,1.01%,0.86%,13.17%,13.17%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/31/2022,2.430,00,,,,,,,,,,0.78%,2.430,00,19.00,2.488,10,1.886,03,2.095,59,90%,2%,0.76%,1.01%,0.86%,13.17%,13.17%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/1/2022,2.430,00,,,,,,,,,,0.78%,2.430,00,19.00,2.488,10,1.886,03,2.095,59,90%,2%,0.76%,1.01%,0.86%,13.17%,13.17%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/2/2022,,,,,,,,,,,0.78%,2.430,00,19.00,2.488,10,1.886,03,2.095,59,90%,2%,0.76%,1.01%,0.86%,13.17%,13.17%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/3/2022,,,,,,,,,,,0.78%,2.430,00,19.00,2.488,10,1.886,03,2.095,59,90%,2%,0.76%,1.01%,0.86%,13.17%,13.17%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/6/2022,2.430,00,,,,,,,,,,0.78%,2.430,00,19.00,2.488,10,1.886,03,2.095,59,90%,2%,0.76%,1.01%,0.86%,13.17%,13.17%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/7/2022,2.430,00,,,,,,,,,,0.78%,2.430,00,19.00,2.488,10,1.886,03,2.095,59,90%,2%,0.76%,1.01%,0.86%,13.17%,13.17%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/8/2022,2.430,00,,,,,,,,,,0.78%,2.430,00,19.00,2.488,10,1.886,03,2.095,59,90%,2%,0.76%,1.01%,0.86%,13.17%,13.17%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/9/2022,2.360,00,,,,,,,,,,0.81%,2.360,00,19.00,2.488,10,1.886,03,2.095,59,79%,5%,0.76%,1.01%,0.89%,16.53%,16.53%,0,0.91%,-2.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/10/2022,2.430,00,,,,,,,,,,0.78%,2.430,00,19.00,2.488,10,1.886,03,2.095,59,90%,2%,0.76%,1.01%,0.86%,13.17%,13.17%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/13/2022,2.430,00,,,,,,,,,,0.78%,2.430,00,19.00,2.488,10,1.886,03,2.095,59,90%,2%,0.76%,1.01%,0.86%,13.17%,13.17%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/14/2022,2.430,00,,,,,,,,,,0.78%,2.430,00,19.00,2.488,10,1.886,03,2.095,59,90%,2%,0.76%,1.01%,0.86%,13.17%,13.17%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/15/2022,2.430,00,,,,,,,,,,0.78%,2.430,00,19.00,2.488,10,1.886,03,2.095,59,90%,2%,0.76%,1.01%,0.86%,13.17%,13.17%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/16/2022,2.430,00,,,,,,,,,,0.78%,2.430,00,19.00,2.488,10,1.886,03,2.095,59,90%,2%,0.76%,1.01%,0.86%,13.17%,13.17%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/17/2022,2.430,00,,,,,,,,,,0.78%,2.430,00,19.00,2.488,10,1.886,03,2.095,59,90%,2%,0.76%,1.01%,0.86%,13.17%,13.17%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/20/2022,2.430,00,,,,,,,,,,0.78%,2.430,00,19.00,2.488,10,1.886,03,2.095,59,90%,2%,0.76%,1.01%,0.86%,13.17%,13.17%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/21/2022,2.430,00,,,,,,,,,,0.78%,2.430,00,19.00,2.488,10,1.886,03,2.095,59,90%,2%,0.76%,1.01%,0.86%,13.17%,13.17%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/22/2022,2.430,00,,,,,,,,,,0.78%,2.430,00,19.00,2.488,10,1.886,03,2.095,59,90%,2%,0.76%,1.01%,0.86%,13.17%,13.17%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/23/2022,2.430,00,,,,,,,,,,0.78%,2.430,00,19.00,2.488,10,1.886,03,2.095,59,90%,2%,0.76%,1.01%,0.86%,13.17%,13.17%,0,0.91%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/24/2022,2.310,00,,,,,,,,,,0.82%,2.310,00,19.00,2.488,10,1.886,03,2.095,59,70%,8%,0.76%,1.01%,0.91%,19.05%,19.05%,0,0.91%,-4.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/27/2022,2.400,00,,,,,,,,,,0.79%,2.400,00,19.00,2.488,10,1.886,03,2.095,59,85%,4%,0.76%,1.01%,0.88%,14.58%,14.58%,0,0.91%,-1.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/28/2022,2.400,00,,,,,,,,,,0.79%,2.400,00,19.00,2.488,10,1.886,03,2.095,59,85%,4%,0.76%,1.01%,0.88%,14.58%,14.58%,0,0.91%,-1.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/29/2022,2.400,00,,,,,,,,,,0.79%,2.400,00,19.00,2.488,10,1.886,03,2.095,59,85%,4%,0.76%,1.01%,0.88%,14.58%,14.58%,0,0.91%,-1.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/30/2022,2.400,00,,,,,,,,,,0.79%,2.400,00,19.00,2.488,10,1.886,03,2.095,59,85%,4%,0.76%,1.01%,0.88%,14.58%,14.58%,0,0.91%,-1.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/1/2022,2.400,00,,,,,,,,,,0.79%,2.400,00,19.00,2.488,10,1.886,03,2.095,59,85%,4%,0.76%,1.01%,0.88%,14.58%,14.58%,0,0.91%,-1.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/4/2022,2.400,00,,,,,,,,,,0.79%,2.400,00,19.00,2.488,10,1.886,03,2.095,59,85%,4%,0.76%,1.01%,0.88%,14.58%,14.58%,0,0.91%,-1.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/5/2022,2.400,00,,,,,,,,,,0.79%,2.400,00,19.00,2.488,10,1.886,03,2.095,59,85%,4%,0.76%,1.01%,0.88%,14.58%,14.58%,0,0.91%,-1.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/6/2022,2.400,00,,,,,,,,,,0.79%,2.400,00,19.00,2.488,10,1.886,03,2.095,59,85%,4%,0.76%,1.01%,0.88%,14.58%,14.58%,0,0.91%,-1.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/7/2022,2.400,00,,,,,,,,,,0.79%,2.400,00,19.00,2.488,10,1.886,03,2.095,59,85%,4%,0.76%,1.01%,0.88%,14.58%,14.58%,0,0.91%,-1.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/8/2022,2.400,00,,,,,,,,,,0.79%,2.400,00,19.00,2.488,10,1.886,03,2.095,59,85%,4%,0.76%,1.01%,0.88%,14.58%,14.58%,0,0.91%,-1.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/11/2022,2.400,00,,,,,,,,,,0.79%,2.400,00,19.00,2.488,10,1.886,03,2.095,59,85%,4%,0.76%,1.01%,0.88%,14.58%,14.58%,0,0.91%,-1.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/12/2022,2.400,00,,,,,,,,,,0.79%,2.400,00,19.00,2.488,10,1.886,03,2.095,59,85%,4%,0.76%,1.01%,0.88%,14.58%,14.58%,0,0.91%,-1.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/13/2022,2.400,00,,,,,,,,,,0.79%,2.400,00,19.00,2.488,10,1.886,03,2.095,59,85%,4%,0.76%,1.01%,0.88%,14.58%,14.58%,0,0.91%,-1.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/14/2022,2.400,00,,,,,,,,,,0.79%,2.400,00,19.00,2.488,10,1.886,03,2.095,59,85%,4%,0.76%,1.01%,0.88%,14.58%,14.58%,0,0.91%,-1.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/15/2022,2.400,00,,,,,,,,,,0.79%,2.400,00,19.00,2.488,10,1.886,03,2.095,59,85%,4%,0.76%,1.01%,0.88%,14.58%,14.58%,0,0.91%,-1.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/18/2022,2.400,00,,,,,,,,,,0.79%,2.400,00,19.00,2.488,10,1.886,03,2.095,59,85%,4%,0.76%,1.01%,0.88%,14.58%,14.58%,0,0.91%,-1.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/19/2022,2.400,00,,,,,,,,,,0.79%,2.400,00,19.00,2.488,10,1.886,03,2.095,59,85%,4%,0.76%,1.01%,0.88%,14.58%,14.58%,0,0.91%,-1.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/20/2022,2.400,00,,,,,,,,,,0.79%,2.400,00,19.00,2.488,10,1.886,03,2.095,59,85%,4%,0.76%,1.01%,0.88%,14.58%,14.58%,0,0.91%,-1.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/21/2022,2.400,00,,,,,,,,,,0.79%,2.400,00,19.00,2.488,10,1.886,03,2.095,59,85%,4%,0.76%,1.01%,0.88%,14.58%,14.58%,0,0.91%,-1.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/22/2022,2.400,00,,,,,,,,,,0.79%,2.400,00,19.00,2.488,10,1.886,03,2.095,59,85%,4%,0.76%,1.01%,0.88%,14.58%,14.58%,0,0.91%,-1.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/25/2022,2.400,00,,,,,,,,,,0.79%,2.400,00,19.00,2.488,10,1.886,03,2.095,59,85%,4%,0.76%,1.01%,0.88%,14.58%,14.58%,0,0.91%,-1.23%,,,,,,,,,,,,
